target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
0,1.006443346,-0.055,-0.3289999999999999,-0.132,2.522,-0.061,-0.3279999999999999,9.96315,-0.04,423.462,0.249,1.11312,4,0.0051458,-0.289,22839,-0.24,3.4330000000000003,0.478663645,1.00029,94.44444444,74.719,-0.41,455,-0.001701,-0.0099099999999999,0.7977479999999999,-0.163,-0.078,-0.012,-0.185,0.00193122,0.6683,-0.012,-0.019,3062.15,-1.007,-0.079,-0.654,-0.408,0.992350888,0.397,96.0673,-0.359,-0.331,-0.037,-0.162,-18.1983,85.6559,1.50934,657.565,0.379,-0.025,-0.085,0.179791,7.76,445.604,-0.319,5294.83,-0.0289999999999999,85.1123,0.99546,-0.00208,-0.903,0,-0.0013341,65533.7,-0.00778,-0.285,3.42224,0.00718488,0.181316,-0.344,-173.088,0.00844,0.276291966,-0.00322,-0.00407,1.5707963269999998,5029.17,-0.0080746,-0.276,-0.06023,1.20551,-1.192,-0.743848345,-0.055,21.312,0.00054,-0.0007624,3009.31,0.0124,455,0.481336,-0.228,0,-0.12064,3.09743,-0.218723535,0.0,0.172505,1.50812,-0.006,3.10636,0.00265,-0.22357,-0.1205339999999999,-0.12178,195.206,1897.22,-0.259,3.45951,77.1,0,-0.024,-0.049,-0.00089,-0.07,1.15926,21.2889,1.08118,-0.00298382,-0.177,1.164,-0.21703974,6610.79,1.18088,2329,1.09643,0.1986609999999999,0.001998,0.188,-0.466,-0.039,1.08157,-0.02,-0.0087619,0.488743961,0.480573,-0.075,65124.9,-0.8690000000000001,657.7,-0.012,0.0567967,-12.049,-0.7641438629999999,-0.21866,-0.12025,0.0522226,17.2933
0,-0.390730261,-0.111,1.558,-0.078,-0.34,-0.108,-0.26,10.0409,-0.04,482.094,0.89,1.27673,7,0.0047617,-0.276,29860,-0.052,-0.138,-1.255899361,1.00058,132.7471775,73.5388,-0.356,2205,-0.002774,-0.01143,0.794974,-0.243,-0.091,-0.008,-0.093,0.0026431,0.67795,-0.008,-0.047,3113.88,-0.098,-0.045,1.516,-0.355,-0.34862326,0.429,94.4955,1.491,-0.417,-0.037,-0.148,-18.5438,119.94,1.4905,657.9989999999999,0.975,-0.008,-0.113,0.180563,8.46,516.306,-0.105,4879.17,-0.035,118.193,0.996596,-0.0023899999999999,0.284,0,0.0036189,66347.4,-0.0059299999999999,-0.159,3.49112,-0.00656586,0.179991,-0.475,-191.409,0.0084,0.412707259,-0.00163,0.00635,2.844277153,4813.46,0.00378187,-0.364,-0.12269,1.2013,-0.0279999999999999,-0.776696759,-0.037,22.6139,-0.01569,0.0026666,2768.39,0.02302,2206,0.484054,-0.345,2,-0.11899,3.09071,1.230709534,0.003238,0.22061,1.50793,-0.009,3.09302,-0.00839,-0.18414,-0.1205599999999999,-0.11899,218.21,1892.97,-0.3779999999999999,3.46294,-12.4,3,-0.004,-0.09,-0.0036,-0.235,1.16314,22.5763,1.0817,0.00371722,1.866,1.511,-0.2592291989999999,6844.76,1.19426,2405,1.09542,0.199995,-0.002685,0.059,1.254,-0.049,1.08151,-0.019,-0.0101587,0.139044294,0.483101,-0.083,66157.4,0.693,687.3,-0.008,0.047197,10.652,-0.782058533,-0.18154,-0.11975,0.0475779999999999,17.5865
0,-0.282136991,-0.105,-0.212,0.733,-0.3429999999999999,-0.501,-0.385,9.29332,-0.046,433.016,0.612,1.5941,10,0.0062909,-0.286,28732,-0.365,-0.104,0.006577103,1.0026,67.57712996,75.3391,-0.3229999999999999,80,0.002111,-0.00153,0.795238,-0.1639999999999999,-0.072,-0.0069999999999999,-0.07,0.00696341,0.64878,-0.0069999999999999,-0.444,3359.17,-1.128,-0.064,-0.562,-0.294,-3.896995708,0.742,97.2733,-0.493,-0.372,-0.022,-0.166,-15.4382,82.2268,1.50198,917.73,-0.4539999999999999,-0.04,-0.099,0.18089,11.73,457.77,-0.425,5224.66,-0.0289999999999999,82.48700000000001,0.99555,-0.00201,-0.441,0,0.0062909,67283.2,-0.00957,1.521,3.4969900000000003,0.00957203,0.179746,-0.372,-171.66400000000002,-0.01275,0.435763231,-0.00163,0.00165,2.011816964,5159.13,0.00247756,1.587,-0.06332,1.19604,-0.56,0.413589192,-0.036,21.8904,-0.02085,0.0045752,3129.99,0.0165,80,0.4782409999999999,-0.213,0,-0.12484,3.09119,-0.4945758629999999,0.0047659,0.182618,1.51007,-0.008,3.10466,-0.00382,-0.2019,-0.1253109999999999,-0.1237,180.12099999999998,2093.97,0.975,3.4849900000000003,-183.5,0,-0.022,-0.076,-0.00301,-0.048,1.1576,21.8904,1.08191,0.0086182,-0.154,1.991,2.261492719,6957.59,1.21999,2138,1.0964,0.20168,0.002317,-0.1169999999999999,0.087,-0.033,1.08267,-0.036,0.000253968,0.342313617,0.47805,-0.0819999999999999,67095.2,0.114,568.6,-0.0069999999999999,0.0493269,10.017,0.299979478,-0.19807,-0.12255,0.0525675999999999,17.5396
0,-0.320964979,-0.127,-0.2789999999999999,-1.1740000000000002,-0.276,-0.417,-0.41,10.7304,-0.047,440.263,-0.535,1.77319,14,0.0007627,-0.324,30567,-0.301,-0.079,-0.112856821,0.997597,35.05836633,75.4814,-0.366,60,-0.002437,-0.00915,0.799525,-0.253,-0.052,-0.008,-0.289,0.00338206,0.65533,-0.008,-0.273,3450.93,0.031,-0.076,-0.354,-0.27,-0.0545938059999999,1.144,94.733,-0.3979999999999999,-0.311,-0.033,-0.162,-18.5037,75.6398,1.5007,974.782,-0.352,-0.055,-0.09,0.181187,30.57,462.045,-0.412,5436.49,-0.03,75.1132,0.9937,-0.00386,0.026,0,0.0011440999999999,68305.9,-0.0065099999999999,0.828,3.4932,-0.012018,0.181187,-0.414,-181.817,0.00456,1.24764169,-0.005,0.00597,-2.9824559280000003,5401.08,-0.0117699,1.336,-0.11132,1.19076,1.525,0.888697983,-0.0279999999999999,21.0976,-0.0313,0.0043855,3284.59,-0.02192,60,0.47911,-0.177,1,-0.11479,3.11278,-0.491091903,0.0051482,0.1680839999999999,1.50394,-0.01,3.09365,-0.00485,-0.17769,-0.11452,-0.11556,176.928,2288.0,-0.33,3.47546,19.5,5,-0.044,-0.07,-0.01162,-0.088,1.15838,21.0421,1.08163,-0.00662778,-0.171,0.357,0.177792931,7025.52,1.18803,2170,1.09478,0.196055,-0.004493,-0.346,0.76,-0.034,1.0822,-0.034,0.00580645,-0.45901098,0.479682,-0.06,68463.8,0.675,758.3,-0.008,0.0521656999999999,-7.356,0.6528550879999999,-0.22204,-0.11594,0.0498777,17.2648
0,-1.385246405,-0.174,-0.297,0.09,-0.27,-0.26,-0.266,10.0744,-0.051,442.221,0.372,1.09288,10,0.0038103,-0.268,27253,1.533,-0.1119999999999999,-0.167955352,0.998402,58.88642335,76.5174,-0.626,43,0.004539,-0.00687,0.798783,-0.18,-0.114,-0.013,-0.166,0.00509813,0.6472100000000001,-0.013,-0.1009999999999999,3050.38,0.513,-0.0559999999999999,1.289,-0.4029999999999999,-3.737907934,0.816,95.9806,-0.283,-0.175,-0.039,-0.157,-18.5795,92.8889,1.50292,634.104,-0.244,-0.094,-0.074,0.180729,12.39,469.522,-0.596,5306.18,-0.034,92.8837,0.995434,-0.00399,-0.562,0,0.0091446,66859.5,-0.01255,1.849,3.46843,-0.00746342,0.180729,-0.389,-186.974,0.00324,0.533617528,-0.0036,-0.00191,2.650354645,5070.39,0.00248932,-0.345,-0.06106,1.20792,2.716,1.841217502,-0.05,21.9314,0.01545,0.0106687999999999,2990.5,0.00873,43,0.480692,-0.282,824,-0.11504,3.09862,-0.6018833579999999,0.0041913,0.168504,1.49843,-0.01,3.10507,0.0045899999999999,-0.1887,-0.113098,-0.1146599999999999,189.542,1774.54,0.938,3.48199,-167.5,4,-0.009,-0.059,-0.00951,-0.118,1.15476,21.9505,1.08234,0.0113831,1.882,0.485,2.596765024,6890.94,1.21379,2448,1.09607,0.201146,-0.001169,0.39,-0.073,-0.04,1.08291,-0.073,0.00645161,-0.482234075,0.481264,-0.099,66394.1,0.348,876.6,-0.074,0.0453743,11.342,1.67643451,-0.1852,-0.1146599999999999,0.0488035,17.3936
0,-0.0624673659999999,-0.187,-0.247,0.131,1.712,1.651,1.755,10.109,-0.09,486.916,1.91,1.0314,4,0.0072453999999999,-0.299,30061,-0.11,-0.105,0.497014167,0.997819,148.162615,71.5272,1.989,1294,-0.001948,-0.01068,0.798927,-0.1969999999999999,-0.127,-0.0069999999999999,-0.111,0.00281845,0.68525,-0.0069999999999999,-0.11,3023.4,2.33,-0.055,0.05,-0.471,-0.613489156,0.6829999999999999,91.9363,-0.59,-0.386,-0.033,-0.262,-16.6141,118.716,1.50401,644.002,1.711,-0.02,-0.223,0.179024,6.0,490.292,-0.154,5222.63,-0.03,117.867,0.995657,-0.00263,1.089,0,-0.0009533999999999,65336.1,0.00123,-0.509,3.44075,0.00656864,0.1794059999999999,-0.612,-177.27700000000002,0.00856,0.4281607839999999,-0.00416,0.00941,-1.04002283,4941.03,0.000826705,-0.4479999999999999,-0.11673,1.21485,-1.3090000000000002,-1.121466495,-0.034,21.956,0.01825,-0.0019067,3007.96,0.00037,1294,0.480392,-0.248,3,-0.11441,3.10547,0.930142116,-0.0032414,0.221822,1.49245,-0.006,3.09194,0.0085,-0.19299,-0.113747,-0.11479,215.61,1809.59,-0.295,3.46565,-55.5,9,-0.022,-0.147,-0.00077,-0.085,1.1499700000000002,21.9615,1.08103,0.00767877,-0.254,-1.494,-0.34246165,6675.36,1.19938,2151,1.09438,0.204583,0.003922,0.857,0.142,-0.027,1.08141,-0.0139999999999999,-0.00495238,0.379439932,0.480202,-0.098,64900.8,1.491,577.0,-0.0069999999999999,0.0532751999999999,-12.76,-1.164900947,-0.1917,-0.11479,0.0473645,17.5441
0,1.152402017,-0.125,-0.271,0.268,-0.2739999999999999,-0.3829999999999999,-0.306,9.68453,-0.051,417.791,-0.603,1.58977,6,0.0030581999999999,2.333,27486,-0.417,-0.078,0.6500523229999999,0.999165,121.2811553,74.3713,-0.49,47,-0.0030269999999999,-0.0061,0.795868,-0.298,-0.074,-0.024,1.78,0.00428015,0.66819,-0.024,-0.2319999999999999,3577.64,-0.217,-0.065,-0.284,-0.346,-0.184269548,0.551,94.7757,-0.522,-0.342,-0.054,-0.155,-18.1239,77.8537,1.4880000000000002,1177.21,0.545,-0.0559999999999999,-0.105,0.180874,-62.14,448.437,-0.386,5627.32,-0.0289999999999999,76.9469,0.995982,-0.0038399999999999,-1.416,0,0.005543,67265.9,-0.00635,-0.5589999999999999,3.46707,-0.0119691,0.180874,-0.437,-178.856,0.00627,-2.348746626,-0.00346,0.0006,0.045823279,5580.63,0.00169291,1.356,-0.09764,1.18479,0.371,0.482934052,-0.04,21.4658,0.03371,0.0017202,3304.83,-0.02925,64,0.484652,-0.282,1,-0.11482,3.1024700000000003,-0.326440347,0.0034405,0.191546,1.49711,-0.03,3.09422,-0.00018,-0.19072,-0.1145109999999999,-0.11597,181.421,2469.77,-0.477,3.43047,28.9,11,-0.046,-0.055,0.00953,-0.132,1.16745,21.4263,1.08115,-0.0011822,-0.1639999999999999,-0.645,-0.344108875,6879.86,1.2165,2228,1.09679,0.197846,-0.001787,0.064,-0.267,-0.0279999999999999,1.08153,-0.043,0.00980645,-0.466510247,0.484652,-0.075,67188.9,-0.148,486.4,-0.024,0.0551531,-2.097,0.873244059,-0.1889,-0.1152099999999999,0.0559175999999999,17.3487
0,0.638229634,-0.069,-0.296,0.7140000000000001,-0.282,-0.151,-0.304,10.1401,-0.053,468.418,-0.655,1.05055,3,0.0005722,-0.285,27589,1.848,-0.14,-0.68654036,1.00241,49.01552915,75.1472,-0.52,62,0.002558,-0.00229,0.8039229999999999,-0.146,-0.063,-0.005,-0.144,0.00468639,0.64122,-0.005,-0.0409999999999999,3085.33,-0.943,-0.061,-0.071,-0.337,-0.994109981,0.521,95.5553,1.039,-0.238,-0.038,-0.119,-21.7837,94.1538,1.5056200000000002,658.785,-0.655,-0.021,-0.1009999999999999,0.180048,-14.05,495.925,1.611,4939.47,-0.0289999999999999,93.1228,0.994584,-0.00371,0.3939999999999999,0,0.0055311,66471.2,-0.00479,0.21,3.38934,0.0103688999999999,0.179858,-0.436,-215.802,0.00266,-0.697695903,-0.00257,-0.00998,2.53908079,4807.23,-0.00743604,-0.405,-0.09842,1.18023,1.04,0.215475473,-0.025,22.3922,0.02009,0.0087733999999999,2850.4,-0.0127,63,0.478539,-0.3,0,-0.1189099999999999,3.09114,0.424538023,0.0032423,0.2116429999999999,1.50781,-0.019,3.09362,-0.00361,-0.19254,-0.118326,-0.1189099999999999,204.608,1764.97,-0.449,3.45412,-32.9,1,-0.031,-0.077,-0.00933,-0.121,1.15836,22.4236,1.08086,0.00915275,-0.22,0.111,0.112767857,6850.38,1.21053,2057,1.09536,0.2029359999999999,-0.000575,0.1639999999999999,-0.595,-0.043,1.08105,-0.0279999999999999,0.0043871,0.968507824,0.481972,-0.074,66069.1,0.03,709.0,-0.005,0.0451643,-3.4730000000000003,0.287139753,-0.18992,-0.11777,0.0508861,17.6702
0,-0.579929512,-0.054,1.481,-0.773,-0.296,-0.052,-0.225,8.87223,-0.045,432.462,-0.6659999999999999,1.14128,7,0.0019074,1.082,26557,1.786,-0.1009999999999999,-0.655642067,0.999619,112.7162575,74.3707,-0.421,1720,0.002228,-0.0122,0.8032729999999999,-0.175,-0.071,-0.015,-0.121,0.00284271,0.67602,-0.015,-0.0279999999999999,2997.4,0.1669999999999999,-0.063,0.8240000000000001,-0.278,-0.087627314,0.833,93.6308,4.551,3.079,-0.039,-0.138,-15.1079,115.883,1.49366,608.636,-0.775,-0.033,-0.1009999999999999,0.180466,3.79,439.483,-0.432,4891.41,-0.0289999999999999,113.957,0.995471,-0.0039,0.001,0,0.002861,64860.8,-0.0106,0.639,3.44069,0.00180929,0.179894,-0.57,-174.873,-0.009,0.101179958,-0.00352,-0.00252,-0.6954664309999999,4769.02,-0.000633629,-0.366,-0.11137,1.19045,-1.0590000000000002,-1.286523622,-0.035,22.0718,0.01245,0.002861,2723.22,0.0209,1721,0.4802369999999999,-0.119,1,-0.12557,3.10568,-1.099378882,0.0051498,0.17218,1.50461,-0.0139999999999999,3.11317,-0.00482,-0.18011,-0.125151,-0.12519,167.87400000000002,1685.07,-0.141,3.45257,13.4,10,-0.026,-0.072,-0.00385,-0.052,1.15224,21.9862,1.08111,-0.00175836,-0.203,-0.432,-0.5867319329999999,6527.97,1.18983,1871,1.0958,0.203731,0.004109,-0.132,-0.159,-0.033,1.08188,-0.0409999999999999,-0.00546032,-0.7518137109999999,0.4804279999999999,-0.055,64560.5,0.181,617.8,-0.015,0.0457001,7.141,-1.285365259,-0.2226,-0.12519,0.0457001,17.5088
0,0.7142637940000001,-0.051,1.234,0.6629999999999999,-0.317,-0.064,-0.208,10.9699,-0.04,418.8,-0.596,1.349,7,0.0005723,-0.311,21678,-0.2769999999999999,-0.085,-0.8319147809999999,1.00098,88.10184314,74.5295,-0.4539999999999999,2926,-0.0040479999999999,-0.01067,0.794844,-0.1969999999999999,-0.048,-0.008,-0.147,0.00281838,0.66096,-0.008,-0.012,3144.8,-0.904,-0.063,0.268,-0.352,0.125439367,0.688,95.4969,-0.365,-0.223,-0.048,-0.165,-17.3756,85.7634,1.4997200000000002,693.971,0.5379999999999999,-0.024,-0.076,0.179356,10.27,436.514,3.897,5305.87,-0.035,84.3175,0.994719,-0.00483,-0.755,0,-0.0101106,67252.5,-0.00253,0.4539999999999999,3.4817,-0.00748211,0.178784,-0.472,-180.642,-0.0009699999999999,0.437908109,-0.00521,0.0,-0.766532477,5248.03,-0.0127807999999999,-0.312,-0.04651,1.1836799999999998,-0.973,-1.221699348,-0.02,21.2447,0.03071,0.0053414,2974.65,0.0255099999999999,2926,0.47938,2.032,0,-0.11653,3.10546,-0.950008473,0.0041968,0.194571,1.49854,-0.008,3.11457,-0.0039299999999999,-0.18363,-0.115271,-0.1169099999999999,172.52700000000002,1955.14,-0.186,3.48869,26.2,10,-0.032,-0.061,0.00456,-0.054,1.15188,21.1883,1.08191,0.00735831,-0.151,-1.126,-0.416253055,6498.71,1.18871,1573,1.09601,0.1970829999999999,-0.003315,-0.286,-0.281,-0.033,1.08248,-0.019,-0.00141935,-0.40458539,0.4791899999999999,-0.046,67009.7,1.262,795.8,-0.008,0.0494473999999999,-17.895,-1.256069759,-0.17723,-0.11462,0.0515458,17.3333
0,-0.396649746,6.507000000000001,-0.177,0.489,2.289,-0.281,1.653,10.4551,-0.069,453.821,1.525,1.02451,3,0.0072442999999999,-0.292,25855,-0.093,-0.057,0.520898446,1.00225,147.0465875,72.9024,4.48,1680,-0.004483,-0.01145,0.798646,-0.109,-0.063,-0.003,-0.141,0.0029678,0.66627,-0.003,-0.144,3067.53,1.934,-0.076,0.825,1.806,1.054869198,0.601,93.3227,-0.43,-0.273,-0.019,-0.15,-15.2825,95.2335,1.49386,638.681,0.7909999999999999,-0.019,-0.106,0.179548,2.98,474.322,-0.146,5278.26,-0.0289999999999999,94.0235,0.996227,-0.0027,2.318,1,0.007435,66494.0,0.0127099999999999,0.248,3.48022,0.00400095,0.180312,-0.476,-160.762,0.00036,0.063666883,-0.00347,0.0005,-2.53908079,4941.36,-0.00917684,1.321,-0.05802,1.19843,1.409,-1.038150427,-0.019,21.782,0.00929,0.0007626,3065.37,0.03217,1680,0.479937,1.012,4,-0.11874,3.10963,0.197099912,0.0036222,0.20407,1.50488,-0.015,3.08924,-0.00186,-0.18782,-0.1188369999999999,-0.11835,200.906,1913.9,0.462,3.47604,79.4,5,-0.027,-0.071,-0.00592,-0.248,1.15507,21.7711,1.08186,-0.00628307,-0.22,-0.369,-0.35029525,6540.95,1.20145,4050,1.09636,0.197297,-0.000102,1.283,0.413,-0.039,1.08167,-0.0279999999999999,0.000253968,0.852177486,0.480128,-0.048,66079.7,-0.258,636.9,-0.003,0.0504361999999999,-27.064,-1.026086803,-0.19257,-0.11835,0.0483392,17.6278
0,-1.634912966,-0.1009999999999999,-0.3429999999999999,-1.177,-0.272,-0.087,0.747,10.8981,-0.045,447.43,0.596,1.52169,3,0.0020965,1.366,21374,-0.078,-0.136,-1.143288075,0.997446,135.6938552,74.3679,-0.579,71,0.001529,-0.00611,0.796146,-0.11,-0.055,-0.004,-0.12,0.00335262,0.66851,-0.004,-0.031,3239.24,0.992,-0.04,1.249,-0.406,1.000093947,0.514,94.7714,-0.462,-0.31,-0.011,-0.106,-17.4849,88.6889,1.50076,822.6239999999999,-0.833,-0.035,-0.079,0.179465,9.08,483.582,-0.235,5259.83,-0.026,87.6484,0.994369,-0.00253,0.018,0,-0.0034306,66930.2,0.00376,0.302,3.49309,0.0107199,0.180037,1.088,-187.789,0.00987,0.36788987,-0.00253,-0.0007599999999999,-2.674423932,5106.11,-0.0122695,-0.276,-0.1113599999999999,1.19376,-0.364,-1.059181599,-0.024,21.6988,-0.00149,0.0028588,2999.99,-0.0139999999999999,1719,0.480559,-0.29,2,-0.12724,3.10332,0.515796431,-0.0072423999999999,0.175226,1.50731,-0.012,3.10678,-0.00609,-0.18101,-0.125891,-0.12609,197.288,2100.58,1.139,3.47499,86.0,5,-0.034,-0.074,-0.00555,-0.114,1.16334,21.6585,1.08199,0.00349041,-0.136,-0.216,-0.164595291,6801.05,1.21091,2073,1.09629,0.202919,0.001286,0.14,-0.984,-0.04,1.08122,-0.019,0.00387097,-0.213631899,0.483991,-0.077,66698.6,-0.7120000000000001,721.9,-0.038,0.0492474,11.749,-1.087354019,-0.22059,-0.12571,0.0502003,17.4167
0,-1.300442501,-0.352,-0.236,0.563,-0.237,-0.141,-0.2689999999999999,8.78509,-0.053,453.095,0.568,1.41239,1,-0.0005717,-0.253,13714,-0.238,-0.089,-0.5617809460000001,1.00025,121.6936151,72.267,-0.478,56,-0.004356,-0.00457,0.796225,-0.083,-0.496,-0.032,-0.093,0.00756911,0.6695300000000001,-0.1169999999999999,-0.051,3518.09,0.203,-0.064,-0.2,-0.337,2.049281247,0.176,93.4323,2.439,-0.321,-0.063,-0.1,-15.2334,90.0791,1.49215,754.6139999999999,-0.942,-0.0409999999999999,-0.099,0.180525,-163.52,464.54,2.248,5002.03,-0.026,87.1694,0.995546,-0.00276,-0.422,0,-0.0001905,65443.2,-0.00903,0.008,3.47146,-0.00802043,0.180525,-0.253,-164.17,0.00785,-2.562693358,-0.00276,-0.00937,-1.282366768,4805.92,0.00890466,-0.221,-0.11441,1.21186,-0.517,0.073603499,-0.294,21.6238,-0.02813,0.0001906,3050.65,-0.0297899999999999,56,0.481224,-0.288,3,-0.12899,3.10253,0.757696127,-0.001334,0.205101,1.50895,-0.02,3.11168,0.0066799999999999,-0.19268,-0.128003,-0.12861,236.224,1885.03,-0.302,3.48335,125.8,8,-0.031,-0.066,-0.00567,-0.066,1.15684,21.4785,1.08148,0.0067724999999999,-0.123,-0.918,-0.084432465,6609.46,1.21199,1752,1.09769,0.200737,0.002675,-0.427,-0.04,-0.0279999999999999,1.08186,-0.031,-0.0121905,0.1930252039999999,0.481034,-0.487,64502.8,0.264,468.7,-0.0969999999999999,0.0432931,-19.997,1.095609303,-0.18584,-0.12899,0.0461517,17.1676
0,0.35335133,-0.102,-0.377,-1.466,2.198,-0.102,-0.506,11.0519,-0.048,459.061,-1.072,1.97903,8,0.0122142999999999,1.433,21475,-0.051,2.815,0.096219863,1.0008,117.2039225,74.7378,-0.684,3326,-0.005174,-0.0015199999999999,0.796918,-0.158,-0.0559999999999999,-0.012,-0.222,0.0021055,0.6672899999999999,-0.012,-0.036,3395.93,1.642,-0.077,-1.325,0.4579999999999999,1.112424452,0.737,93.041,-0.499,1.084,-0.02,-0.124,-18.6147,82.0825,1.5088,978.571,0.61,-0.032,-0.07,0.180903,4.15,461.673,-0.1989999999999999,5680.7,-0.0279999999999999,81.1777,0.995261,-0.0036899999999999,-0.593,0,0.0078248,67336.6,0.01031,1.2009999999999998,3.42941,0.00576237,0.18014,-0.489,-175.176,-0.00218,0.147003829,-0.00445,0.00764,0.663921319,5510.85,-0.00845265,-0.3779999999999999,-0.10905,1.21138,-0.916,-0.81784489,-0.03,21.1096,0.00486,0.0001909,3408.99,0.03047,3327,0.479091,-0.186,4,-0.11084,3.10662,-0.368443895,0.0030535999999999,0.22471,1.49003,-0.027,3.10836,0.00125,-0.17833,-0.128495,-0.11122,191.741,2303.6,-0.368,3.46187,86.2,13,-0.084,-0.085,0.00072,-0.162,1.16036,21.0871,1.08214,0.00229423,-0.157,-1.496,-0.380766326,6691.93,1.19118,1779,1.09663,0.196155,0.003409,-0.168,0.168,1.564,1.08214,-0.023,0.00529032,-0.531043136,0.4785189999999999,-0.063,67001.5,-0.792,644.7,-0.0409999999999999,0.0545045,-22.616,-0.843998806,-0.2164599999999999,-0.11122,0.0518327,16.9855
0,-1.244194533,-0.076,-0.324,0.013,-0.344,-0.105,-0.293,9.69017,-0.0559999999999999,415.067,0.332,1.03387,5,0.0034324,-0.295,20832,-0.106,-0.136,0.190148816,1.00241,56.06480927,73.8572,-0.494,37,-0.0020629999999999,-0.00382,0.802872,-0.216,-0.07,-0.0289999999999999,1.833,0.00344177,0.64878,-0.0289999999999999,-0.062,3016.6,-0.949,-0.074,-2.474,-0.259,0.236547571,0.634,94.8502,0.406,-0.474,-0.048,-0.1639999999999999,-14.4717,99.575,1.50269,619.646,-0.937,-0.046,-0.098,0.179952,1.87,452.2480000000001,-0.233,4711.61,-0.0289999999999999,99.3043,0.995645,-0.00188,-0.953,0,0.0041951,65630.5,0.0036,0.036,3.43034,-0.00529765,0.1809059999999999,-0.413,-170.321,0.0074,0.1025182269999999,-0.00074,0.00475,0.766532477,4434.83,-0.00384329,-0.422,-0.1076299999999999,1.19543,1.44,-1.352537883,-0.045,22.3552,0.02369,0.0007627999999999,2899.59,-0.0206699999999999,37,0.484541,-0.222,0,-0.11334,3.11071,-0.963751438,-0.0020975,0.176699,1.49483,-0.038,3.09622,-0.00295,-0.17708,-0.114872,-0.11334,190.988,1728.86,-0.183,3.47945,4.4,15,-0.036,-0.064,-0.01107,-0.072,1.15559,22.3273,1.0817,0.000217507,-0.193,-1.022,-0.288617369,6607.25,1.21762,1297,1.0962,0.2011359999999999,-0.004328,-0.596,-0.412,-0.0409999999999999,1.08189,-0.044,0.00232258,-0.549121725,0.483396,-0.059,65220.5,-0.025,699.0,-0.0289999999999999,0.0569394,12.835,-1.34650077,-0.22357,-0.11257,0.0552232,17.7478
0,0.784705915,-0.068,-0.387,1.348,-0.297,-0.055,-0.275,12.1492,-0.06,447.72,0.264,1.29641,17,0.0022876,2.384,28142,-0.038,-0.135,-0.187463718,0.999971,96.01723439,73.0342,-0.574,20,-0.002146,-0.00382,0.799295,-0.173,-0.074,-0.012,-0.075,0.00535599,0.6632100000000001,-0.012,-0.039,3153.91,0.313,-0.054,-0.522,-0.315,-0.1756692819999999,-0.852,92.6752,-0.479,-0.466,-0.038,-0.14,-16.0413,94.4142,1.49714,722.5369999999999,0.228,-0.02,-0.088,0.178981,-12.26,463.937,-0.068,5579.76,-0.0289999999999999,93.7176,0.997239,-0.00309,-1.16,0,0.002097,68628.9,-0.00863,1.604,3.42846,-0.0132206,0.180507,-0.351,-174.326,-0.00355,-0.653444344,-0.00309,0.0028699999999999,1.752043138,5402.08,-0.00178898,-0.326,-0.05492,1.18517,-0.802,1.438210516,-0.03,21.587,0.0199699999999999,0.0032408,3074.42,-0.01985,22,0.481606,-0.288,1,-0.11713,3.08818,-0.39582352,0.0032408,0.199596,1.48967,-0.016,3.09802,0.00249,-0.17853,-0.115104,-0.1175099999999999,189.108,2177.85,-0.345,3.4891,-26.8,0,-0.032,-0.07,-0.00448,-0.104,1.16404,21.5364,1.08094,-0.000525985,-0.129,0.852,-0.1885427469999999,6872.83,1.1994,1354,1.09601,0.196906,-0.0017519999999999,-0.141,-1.683,-0.04,1.08075,-0.024,0.0126452,-0.761169415,0.481797,-0.08,68132.9,0.534,623.1,-0.012,0.0605791,7.334,1.463789066,-0.18293,-0.1156,0.0622948,17.1735
